bookID,title,authors
1387,The Odyssey,Homer/W.H.D. Rouse
1391,Aeneid: Selections from Books 1  2  4  6  10  12,Virgil/Barbara Weiden Boyd
1402,Eclogues. Georgics. Aeneid: Books 1-6,Virgil/Henry Rushton Fairclough/G.P. Goold
1403,City Eclogue,Ed Roberson
1405,The Eclogues and The Georgics,Virgil/Cecil Day-Lewis
1408,Paul Kirk's Championship Barbecue Sauces: 175 Make-Your-Own Sauces  Marinades  Dry Rubs  Wet Rubs  Mops and Salsas,Paul  Kirk
1417,The Complete Pelican Shakespeare,William Shakespeare/Stephen Orgel/A.R. Braunmuller
1419,The Complete Works,William Shakespeare
1420,Hamlet,William Shakespeare/Harold Bloom/Rex Gibson
1423,The Compleat Works of Wllm Shkspr (abridged),Reduced Shakespeare Company/Adam Long/Daniel Singer/Jess Winfield
1424,The Pilgrimage: A Contemporary Quest for Ancient Wisdom,Paulo Coelho/Alan R. Clarke
1425,The Valkyries,Paulo Coelho/Alan R. Clarke
1426,Warrior of the Light,Paulo Coelho
1427,The Zahir,Paulo Coelho/Margaret Jull Costa
1428,By the River Piedra I Sat Down and Wept,Paulo Coelho/Alan R. Clarke
1429,The Fifth Mountain,Paulo Coelho/Clifford E. Landers
1431,Veronika Decides to Die,Paulo Coelho/Margaret Jull Costa/Kâmuran Şipal
1433,Hamlet,William Shakespeare/Stephen Orgel/A.R. Braunmuller
1437,Cliffs Notes on Shakespeare's Hamlet,Carla Lynn Stockton
1438,Shakespeare's Hamlet,William Shakespeare/Terri Mategrano
1439,Hamlet's Mill: An Essay Investigating the Origins of Human Knowledge and Its Transmission Through Myth,Giorgio De Santillana/Hertha Von Dechend
1440,History of the Peloponnesian War: Bk. 1-2,Thucydides/C.F. Smith
1441,On Justice  Power and Human Nature: Selections from The History of the Peloponnesian War,Thucydides/Paul Woodruff
1444,History of the Peloponnesian War: Bk. 5-6,Thucydides/C.F. Smith
1445,The Peloponnesian War,Thucydides/Steven Lattimore
1449,The Peloponnesian War: A New Translation  Backgrounds  Interpretations,Thucydides/Jennifer Tolbert Roberts/Walter Blanco
1459,History of the Peloponnesian War  Bk. 7-8,Thucydides/C.F. Smith
1461,Thucydides  Book 6 Commentary,Cynthia W. Shelmerdine
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker
1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides
1467,Ten Plays,Euripides/Moses Hadas/John Maclean
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford
1474,Cyclops / Alcestis / Medea,Euripides/David Kovacs
1475,Medea,Euripides/Donald J. Mastronarde
1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford
1479,Bakkhai,Euripides/Reginald Gibbons/Peter H. Burian
1480,Plays 1: Medea/The Phoenician Women/Bacchae,Euripides/David Thompson/J. Michael Walton
1486,The Trojan Women and Hippolytus,Euripides
1488,The Bacchae of Euripides: A Communion Rite,Wole Soyinka
1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield
1491,Children of Heracles / Hippolytus / Andromache / Hecuba,Euripides/David Kovacs
1494,Alcestis,Euripides/William Arrowsmith
1495,Suppliant Women / Electra / Heracles,Euripides/David Kovacs
1499,Medea,Euripides/Georgia Ann Machemer/Michael   Collier
1504,Euripides: Medea,William Allan
1506,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch
1509,Trojan Women / Iphigenia Among the Taurians / Ion,Euripides/David Kovacs
1510,Helen / Phoenician Women / Orestes,Euripides/David Kovacs
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis
1515,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete
1518,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford
1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott
1525,The Oresteia,Aeschylus/Ted Hughes
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus/E.D.A. Morshead
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead
1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson
1537,The Oedipus Plays of Sophocles: Oedipus the King; Oedipus at Colonus; Antigone,Sophocles/Paul Roche
1538,The Complete Plays,Sophocles/Paul Roche
1540,The Oedipus Cycle: Oedipus Rex  Oedipus at Colonus  Antigone,Sophocles/Robert Fitzgerald/Dudley Fitts
1542,The Three Theban Plays: Antigone  Oedipus the King  Oedipus at Colonus,Sophocles/Robert Fagles/Bernard Knox
1546,Theban Plays,Sophocles/Peter Meineck/Paul Woodruff
1547,The Theban Plays (Everyman's Library  #93),Sophocles/David Grene/Charles Segal
1548,Electra and Other Plays,Sophocles/E.F. Watling
1549,Antigone; Oedipus the Kingn; Electra,Sophocles/Edith Hall/H.D.F. Kitto
1554,Oedipus Rex  (The Theban Plays  #1),Sophocles/J.E. Thomas
1555,The Oedipus Plays of Sophocles,Sophocles/Paul Roche
1558,Oedipus Rex (Greek and Latin Classics),Sophocles/Roger D. Dawe
1559,Oedipus the King,Sophocles/Bernard Knox/Cynthia Brantley Johnson
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker
1561,Three Plays by Aristophanes: Lysistrata/Women at the Thesmophoria/Assemblywomen,Aristophanes/Jeffrey Henderson
1562,The Complete Plays,Aristophanes/Moses Hadas
1563,Aristophanes 1: The Acharnians/Peace/Celebrating Ladies/Wealth,Aristophanes/David R. Slavitt
1566,Clouds/Wasps/Birds (Aristophanes 1),Aristophanes/Peter Meineck
1567,Lysistrata and Other Plays,Aristophanes/Alan H. Sommerstein
1568,Acharnians,Aristophanes/Jeffrey Henderson
1571,Clouds,Aristophanes/Kenneth James Dover
1572,Clouds/Wasps/Peace,Aristophanes/Jeffrey Henderson
1576,Three Plays: The Wasps / The Poet and the Women / The Frogs,Aristophanes/David B. Barrett
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes/Dudley Fitts
1579,Frogs/Assemblywomen/Wealth (Loeb Classical Library 180),Aristophanes/Jeffrey Henderson
1584,Cliffs Notes on Aristophanes' Lysistrata  The Birds  The Clouds  The Frogs,W. John Campbell
1585,Aristophanes and Athens: An Introduction to the Plays,Douglas M. MacDowell
1586,Lysistrata,Aristophanes/Douglass Parker
1590,Peace,Aristophanes/S. Douglas Olson
1591,Lysistrata,Aristophanes/Sarah Ruden
1592,The Knights / Peace / The Birds / The Assembly Women / Wealth,Aristophanes/Alan H. Sommerstein/David B. Barrett/David Brett
1595,Genres in Dialogue: Plato and the Construct of Philosophy,Andrea Wilson Nightingale
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon
1620,The Night Gardener,George Pelecanos
1625,Twelfth Night,William Shakespeare
1627,Brokeback Mountain,Annie Proulx
1633,Getting Things Done: The Art of Stress-Free Productivity,David    Allen
1634,Getting Things Done When You Are Not in Charge,Geoffrey M. Bellman
1642,Formas breves,Ricardo Piglia
1643,El último lector,Ricardo Piglia
1645,Money to Burn,Ricardo Piglia/Amanda Hopkinson
1646,Respiración artificial,Ricardo Piglia
1654,Plata quemada,Ricardo Piglia
1658,American Government: Continuity and Change  Alternate Edition,Karen  O'Connor/Larry J. Sabato
1664,Essentials of American and Texas Government: Continuity and Change,Karen  O'Connor/Larry J. Sabato
1667,El túnel,Ernesto Sabato
1681,The Confessions (Works of Saint Augustine 1),Augustine of Hippo/John E. Rotelle/Maria Boulding
1684,The City of God,Augustine of Hippo/Thomas Merton/Marcus Dods
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1),Augustine of Hippo/Bruce Harbert/John E. Rotelle
1686,Augustine of Hippo: A Biography,Peter R.L. Brown
1693,On Christian Doctrine,Augustine of Hippo/D.W. Robertson Jr.
1698,Confessions  Books 1-13,Augustine of Hippo/Peter R.L. Brown/Frank Sheed
1702,Saint Augustine,Garry Wills
1703,Augustine: A Very Short Introduction,Henry Chadwick
1707,On Genesis/A Refutation of the Manichees/The Unfinished Literal Meaning of Genesis (Works of St Augustine 1),Augustine of Hippo/Boniface Ramsey/Edmund Hill
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain
1710,Confesiones de un chef,Anthony Bourdain
1713,The Metamorphoses of Ovid,Ovid/Allen Mandelbaum
1715,Metamorphoses,Ovid/David Raeburn/Denis Feeney
1718,Metamorphoses,Ovid/Bernard Knox/Charles    Martin
1720,Ovid's Metamorphoses: Books 1-5,Ovid/William Scovil Anderson
1721,Ovid’s Metamorphoses: Books 6-10,Ovid/William Scovil Anderson
1722,Latin Via Ovid: A First Course,Norma Goldman/Jacob E. Nyenhuis
1725,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold
1728,The Poems of Exile: Tristia and the Black Sea Letters,Ovid/Peter Green
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid/Frank Justus Miller
1730,Metamorphoses: Volume I  Books I-VIII,Ovid/Frank Justus Miller
1731,Practice! Practice!: A Latin Via Ovid Workbook,Norma Goldman/Michael  Rossi
1744,Tibullus: A Commentary,Michael C.J. Putnam
1750,Dionysiac Poetics and Euripides' Bacchae,Charles Segal
1752,Antigone,Sophocles/Reginald Gibbons/Charles Segal
1761,Antigone,Sophocles/Reginald Gibbons/Charles Segal
1771,Object-Oriented Programming in C++,Richard Johnsonbaugh/Martin Kalin
1796,The Iliad,Homer/Robert Fitzgerald
1800,Love  Sex & Tragedy: How the Ancient World Shapes Our Lives,Simon Goldhill
1801,Reading Greek Tragedy,Simon Goldhill
1804,Who Needs Greek? Contests in the Cultural History of Hellenism,Simon Goldhill
1805,Foucault's Virginity: Ancient Erotic Fiction & the History of Sexuality (Stanford Memorial Lecture),Simon Goldhill
1814,2012: The Return of Quetzalcoatl,Daniel Pinchbeck
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck/Lee Fukui
1823,Them: Adventures with Extremists,Jon Ronson
1824,The Men Who Stare at Goats,Jon Ronson
1839,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond
1843,Caught Inside: A Surfer's Year on the California Coast,Daniel Duane
1845,Into the Wild,Jon Krakauer
1846,Wild at Heart: Discovering the Secret of a Man's Soul,John Eldredge
1848,Wild Swans: Three Daughters of China,Jung Chang
1849,Wild Fire (John Corey  #4),Nelson DeMille
1850,Born to Be Wild,Catherine Coulter
1852,The Call of the Wild,Jack London/Avi
1853,Wild About Books,Judy Sierra/Marc Brown
1856,In Web Design for Libraries,Charles P. Rubenstein
1869,Nickel and Dimed: On (Not) Getting by in America,Barbara Ehrenreich
1877,The History of Sexuality 1: An Introduction,Michel Foucault/Robert Hurley
1879,The History of Sexuality  Volume 1: The Will to Knowledge,Michel Foucault/Robert Hurley
1883,The History of Sexuality  Volume 2: The Use of Pleasure,Michel Foucault/Robert Hurley
1887,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin
1888,Pride and Prejudice,Jane Austen
1889,Pride & Prejudice,Jane Austen/Vivien Jones
1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh  Thomson
1893,Pride and Prejudice,Jane Austen/Carol Howard
1894,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer
1896,Iceland: Land of the Sagas,David  Roberts/Jon Krakauer
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov/Jon Krakauer/David  Roberts/Alison Anderson/Валериан Альбанов
1911,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman
1914,La Tierra es plana: Breve historia del mundo globalizado del siglo XXI,Thomas L. Friedman
1925,The Avalanche Handbook,David McClung/Peter Schaerer
1931,Avalanche,Arthur J. Roth
1934,Little Women,Louisa May Alcott
1935,Little Women (Little Women  #1),Louisa May Alcott/Scott McKowen
1936,Little Women,Louisa May Alcott/Paula Danziger
1937,Little Women,Louisa May Alcott/Jessie Willcox Smith/Frank T. Merrill
1946,Little Women  Little Men  Jo's Boys,Louisa May Alcott/Elaine Showalter
1947,Little Women,Louisa May Alcott
1955,A Tale of Two Cities,Charles Dickens/Keith Cox/Cynthia Brantley Johnson
1957,A Tale of Two Cities,Charles Dickens/Gillen D'Arcy Wood
1958,A Tale of Two Cities: Charles Dickens,SparkNotes
1959,A Tale of Two Cities,Charles Dickens/Gillen D'Arcy Wood
1960,A Tale of Two Cities,Charles Dickens/Simon Schama
1972,Den of Thieves,James B. Stewart
1976,Den of Thieves (Cat Royal  #3),Julia Golding
1982,Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities,Charles Dickens
1984,Bleak House,Charles Dickens/Mary Gaitskill/Hablot Knight Browne
1985,David Copperfield,Charles Dickens/Gish Jen
1987,What Jane Austen Ate and Charles Dickens Knew: From Fox Hunting to Whist—the Facts of Daily Life in 19th-Century England,Daniel Pool
1988,Charles Dickens,Jane Smiley
1990,Martin Chuzzlewit,Charles Dickens/Patricia Ingham/Hablot Knight Browne
1991,Why Is Sex Fun? The Evolution of Human Sexuality (Science Masters),Jared Diamond
1993,The Third Chimpanzee: The Evolution & Future of the Human Animal,Jared Diamond
1999,J.K.Rowling,Colleen Sexton
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling
2004,J.K. Rowling's Harry Potter Novels: A Reader's Guide,Philip Nel
2005,Harry Potter and the Half-Blood Prince (Harry Potter  #6),J.K. Rowling
2010,The Santaroga Barrier,Frank Herbert
2011,The Dosadi Experiment (ConSentiency Universe  #2),Frank Herbert
2015,The Eyes of Heisenberg,Frank Herbert
2019,The Birds (Methuen Drama),Sean O'Brien
2022,The Frogs,Aristophanes/B.B. Rogers
2025,Lysistrata,Aristophanes/Jeffrey Henderson
2026,"Myths of the Underworld Journey: Plato  Aristophanes  and the ""Orphic"" Gold Tablets",Radcliffe G. Edmonds III
2028,Assembly of Women (Literary Classics),Aristophanes/Robert Mayhew
2034,Comoediae 1: Acharenses/Equites/Nubes/Vespae/Pax/Aves,Aristophanes/F.W. Hall/W.M. Geldart
2043,Aristophanes and His Theatre of the Absurd,Paul Anthony Cartledge
2045,Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters,Raymond Chandler/Frank MacShane
2046,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window,Raymond Chandler/Frank MacShane
2048,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),Raymond Chandler/Tom Hiney
2049,The High Window (Philip Marlowe  #3),Raymond Chandler
2051,The Simple Art of Murder,Raymond Chandler
2052,The Big Sleep (Philip Marlowe  #1),Raymond Chandler
2054,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler
2056,An Evening of Long Goodbyes,Paul Murray
2057,The Long Goodbye: Memories of My Father,Patti   Davis
2058,Ghost In the Shell 2: Innocence: After the Long Goodbye,Masaki Yamada/Yuji Oniki/Carl Gustav Horn
2059,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler
2067,Breaking the Spell: Religion as a Natural Phenomenon,Daniel C. Dennett
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett
2071,Freedom Evolves,Daniel C. Dennett
2072,Brainstorms: Philosophical Essays on Mind and Psychology,Daniel C. Dennett
2074,Kinds of Minds: Towards an Understanding of Consciousness,Daniel C. Dennett
2077,Leaps of Faith: Science  Miracles & the Search for Supernatural Consolation,Nicholas Humphrey/Daniel C. Dennett
2078,Elbow Room: The Varieties of Free Will Worth Wanting,Daniel C. Dennett
2081,The Mind’s I: Fantasies and Reflections on Self and Soul,Douglas R. Hofstadter/Daniel C. Dennett
2093,The Illustrated A Brief History of Time,Stephen Hawking
2094,A Briefer History of Time,Stephen Hawking/Leonard Mlodinow
2095,The Universe in a Nutshell,Stephen Hawking
2096,God Created the Integers: The Mathematical Breakthroughs That Changed History,Stephen Hawking
2099,Stephen Hawking's Universe: The Cosmos Explained,David Filkin/Stephen Hawking
2100,The Future of Spacetime,Stephen Hawking/Kip S. Thorne/Igor Novikov/Timothy Ferris/Alan Lightman/Richard     Price
2102,Stephen Hawking's Universe,John Boslough
2103,The Nature of Space and Time,Stephen Hawking/Roger Penrose
2104,The Physics of Star Trek,Lawrence M. Krauss/Stephen Hawking
2107,Falconry & Hawking,Phillip Glasier
2109,The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,Timothy Ferris
2112,The Art of Nonfiction: A Guide for Writers and Readers,Ayn Rand/Robert Mayhew/Peter   Schwartz
2113,The Journals of Ayn Rand,Ayn Rand/Leonard Peikoff/David Harriman
2122,The Fountainhead,Ayn Rand/Leonard Peikoff
2123,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins
